# BRON: KONINKLIJK NEDERLANDS METEOROLOGISCH INSTITUUT (KNMI)
# Opmerking: door stationsverplaatsingen en veranderingen in waarneemmethodieken zijn deze tijdreeksen van dagwaarden mogelijk inhomogeen! Dat betekent dat deze reeks van gemeten waarden niet geschikt is voor trendanalyse. Voor studies naar klimaatverandering verwijzen we naar de gehomogeniseerde reeks maandtemperaturen van De Bilt <http://www.knmi.nl/kennis-en-datacentrum/achtergrond/gehomogeniseerde-reeks-maandtemperaturen-de-bilt> of de Centraal Nederland Temperatuur <http://www.knmi.nl/kennis-en-datacentrum/achtergrond/centraal-nederland-temperatuur-cnt>.
# 
# 
# STN      LON(east)   LAT(north)     ALT(m)  NAME
# 242:         4.921       53.241      10.80  VLIELAND
# 
# YYYYMMDD = Datum (YYYY=jaar MM=maand DD=dag); 
# VVN      = Minimum opgetreden zicht; 0: <100 m, 1:100-200 m, 2:200-300 m,..., 49:4900-5000 m, 50:5-6 km, 56:6-7 km, 57:7-8 km,..., 79:29-30 km, 80:30-35 km, 81:35-40 km,..., 89: >70 km)
# VVXH     = Uurvak waarin VVX is gemeten; 
# 
# STN,YYYYMMDD,  VVN, VVXH
# 
  242,19980220,   10,   23
  242,19980221,    7,   21
  242,19980222,   56,   17
  242,19980223,   18,    3
  242,19980224,   30,    6
  242,19980225,   27,   22
  242,19980226,   48,    1
  242,19980227,   48,   11
  242,19980228,   58,    1
  242,19980301,   50,   18
  242,19980302,   47,    1
  242,19980303,   14,    4
  242,19980304,   30,    5
  242,19980305,   37,   19
  242,19980306,   27,   18
  242,19980307,   17,   22
  242,19980308,   36,   11
  242,19980309,   60,   23
  242,19980310,   61,    2
  242,19980311,   30,    3
  242,19980312,   59,   24
  242,19980313,   18,    1
  242,19980314,   12,   14
  242,19980315,   40,    3
  242,19980316,   29,    6
  242,19980317,   33,   15
  242,19980318,   36,   15
  242,19980319,   60,   12
  242,19980320,   12,   21
  242,19980321,   60,   13
  242,19980322,   50,    1
  242,19980323,   57,   21
  242,19980324,   62,    1
  242,19980325,   58,   24
  242,19980326,   13,    2
  242,19980327,    4,   18
  242,19980328,   11,    1
  242,19980329,   14,   24
  242,19980330,   22,   23
  242,19980331,   37,    1
  242,19980401,    1,   15
  242,19980402,   11,    2
  242,19980403,   12,   20
  242,19980404,   58,    8
  242,19980405,   68,   20
  242,19980406,   50,   20
  242,19980407,   30,   22
  242,19980408,   45,   19
  242,19980409,   17,   19
  242,19980410,   18,   15
  242,19980411,   56,   12
  242,19980412,   58,   21
  242,19980413,   57,    4
  242,19980414,   19,   23
  242,19980415,   23,   24
  242,19980416,   56,    1
  242,19980417,   57,   12
  242,19980418,   59,   13
  242,19980419,   35,   14
  242,19980420,   35,   12
  242,19980421,   60,   10
  242,19980422,   50,    1
  242,19980423,   50,   21
  242,19980424,   12,    1
  242,19980425,   17,   22
  242,19980426,    2,   23
  242,19980427,   32,   21
  242,19980428,   50,   11
  242,19980429,   18,   23
  242,19980430,    3,    1
  242,19980501,    3,   15
  242,19980502,   37,   22
  242,19980503,   58,    2
  242,19980504,   65,   18
  242,19980505,   22,    1
  242,19980506,   32,    7
  242,19980507,   56,   20
  242,19980508,   57,    7
  242,19980509,   50,   17
  242,19980510,   49,   20
  242,19980511,   41,    1
  242,19980512,   23,   16
  242,19980513,   56,   24
  242,19980514,   70,    3
  242,19980515,   65,    2
  242,19980516,   81,    1
  242,19980517,   61,    1
  242,19980518,   14,   14
  242,19980519,   58,   10
  242,19980520,   60,   22
  242,19980521,   45,    8
  242,19980522,   67,    2
  242,19980523,   58,   17
  242,19980524,   20,    4
  242,19980525,   30,    8
  242,19980526,   60,   23
  242,19980527,   18,    2
  242,19980528,   15,   21
  242,19980529,    2,    1
  242,19980530,    1,    7
  242,19980531,    2,   15
  242,19980601,   57,   15
  242,19980602,   40,   17
  242,19980603,   63,    4
  242,19980604,   59,   24
  242,19980605,   56,    1
  242,19980606,    7,   15
  242,19980607,   20,   14
  242,19980608,   50,   17
  242,19980609,   16,   17
  242,19980610,   59,   21
  242,19980611,   41,   14
  242,19980612,   58,   22
  242,19980613,   59,    1
  242,19980614,   40,    3
  242,19980615,   27,   19
  242,19980616,   59,   16
  242,19980617,   50,    6
  242,19980618,    8,    8
  242,19980619,   12,   12
  242,19980620,    0,   16
  242,19980621,   26,   15
  242,19980622,    2,   10
  242,19980623,   50,    5
  242,19980624,   40,   18
  242,19980625,   15,   15
  242,19980626,   65,   15
  242,19980627,   58,    2
  242,19980628,   64,   24
  242,19980629,   64,    1
  242,19980630,   63,   18
  242,19980701,   67,   11
  242,19980702,   56,    5
  242,19980703,   61,   10
  242,19980704,   59,    2
  242,19980705,   18,   16
  242,19980706,   60,    5
  242,19980707,   50,   11
  242,19980708,   60,   22
  242,19980709,   25,   18
  242,19980710,   50,    7
  242,19980711,   12,    3
  242,19980712,   15,   11
  242,19980713,   62,   11
  242,19980714,   40,    5
  242,19980715,   59,   17
  242,19980716,   57,   15
  242,19980717,   28,   19
  242,19980718,   62,    2
  242,19980719,   59,   18
  242,19980720,   40,   15
  242,19980721,   50,    2
  242,19980722,   62,   16
  242,19980723,   50,   23
  242,19980724,   69,   11
  242,19980725,   68,   19
  242,19980726,   60,    3
  242,19980727,   56,   18
  242,19980728,   56,   16
  242,19980729,   27,   17
  242,19980730,   65,    7
  242,19980731,   58,   19
  242,19980801,   56,    2
  242,19980802,   62,    2
  242,19980803,   17,    9
  242,19980804,   22,   11
  242,19980805,   59,    2
  242,19980806,   50,    9
  242,19980807,   15,    2
  242,19980808,   25,   11
  242,19980809,   77,    4
  242,19980810,   57,    9
  242,19980811,   39,   14
  242,19980812,    4,   19
  242,19980813,   60,   21
  242,19980814,   57,    2
  242,19980815,   64,   14
  242,19980816,   62,   12
  242,19980817,   60,    9
  242,19980818,   67,   20
  242,19980819,   57,   18
  242,19980820,   56,   15
  242,19980821,   11,   17
  242,19980822,   50,   22
  242,19980823,   23,   15
  242,19980824,   58,    9
  242,19980825,   57,    9
  242,19980826,   57,   15
  242,19980827,   60,    3
  242,19980828,   57,   10
  242,19980829,   12,    5
  242,19980830,   18,    3
  242,19980831,   57,   16
  242,19980901,   57,   19
  242,19980902,   23,    1
  242,19980903,    8,   24
  242,19980904,   18,    9
  242,19980905,   14,   13
  242,19980906,   20,   14
  242,19980907,   20,   15
  242,19980908,   15,   20
  242,19980909,   20,   15
  242,19980910,   59,   21
  242,19980911,   50,   24
  242,19980912,   64,   18
  242,19980913,     ,     
  242,19980914,     ,     
  242,19980915,     ,     
  242,19980916,     ,     
  242,19980917,     ,     
  242,19980918,     ,     
  242,19980919,     ,     
  242,19980920,     ,     
  242,19980921,     ,     
  242,19980922,    2,   15
  242,19980923,    1,   15
  242,19980924,    2,   15
  242,19980925,    7,   12
  242,19980926,   11,   15
  242,19980927,    9,   14
  242,19980928,    3,   15
  242,19980929,    9,    4
  242,19980930,   13,   19
  242,19981001,   21,   24
  242,19981002,   65,   13
  242,19981003,   66,    1
  242,19981004,   49,    7
  242,19981005,   38,    5
  242,19981006,   57,   19
  242,19981007,     ,     
  242,19981008,     ,     
  242,19981009,     ,     
  242,19981010,     ,     
  242,19981011,     ,     
  242,19981012,     ,     
  242,19981013,     ,     
  242,19981014,     ,     
  242,19981015,     ,     
  242,19981016,     ,     
  242,19981017,     ,     
  242,19981018,     ,     
  242,19981019,     ,     
  242,19981020,     ,     
  242,19981021,   29,    2
  242,19981022,   42,    7
  242,19981023,   23,   23
  242,19981024,    9,    9
  242,19981025,   26,    1
  242,19981026,   56,   10
  242,19981027,   28,    4
  242,19981028,   42,    6
  242,19981029,   50,   15
  242,19981030,   36,   21
  242,19981031,   25,   18
  242,19981101,   50,    9
  242,19981102,   39,    2
  242,19981103,   38,   17
  242,19981104,   59,   16
  242,19981105,   34,    4
  242,19981106,   58,   19
  242,19981107,    9,    1
  242,19981108,    1,    7
  242,19981109,    2,   15
  242,19981110,   36,   15
  242,19981111,   57,   12
  242,19981112,   50,   17
  242,19981113,   16,   22
  242,19981114,    1,    9
  242,19981115,   50,    6
  242,19981116,   58,   13
  242,19981117,   50,    7
  242,19981118,   38,    8
  242,19981119,   28,   18
  242,19981120,   61,    1
  242,19981121,   42,   17
  242,19981122,   60,    1
  242,19981123,   30,    1
  242,19981124,   15,    1
  242,19981125,   27,   14
  242,19981126,    0,   23
  242,19981127,   27,   24
  242,19981128,    8,    1
  242,19981129,    6,   18
  242,19981130,   15,   13
  242,19981201,   29,    6
  242,19981202,   26,   15
  242,19981203,   15,    1
  242,19981204,   14,   20
  242,19981205,   34,   16
  242,19981206,   61,   11
  242,19981207,   70,   17
  242,19981208,    2,    1
  242,19981209,    1,    2
  242,19981210,    0,   16
  242,19981211,    2,    9
  242,19981212,    1,   17
  242,19981213,   16,   24
  242,19981214,    8,   13
  242,19981215,    1,   24
  242,19981216,   22,    6
  242,19981217,   22,   20
  242,19981218,    8,   16
  242,19981219,   12,   19
  242,19981220,   57,   14
  242,19981221,   62,   19
  242,19981222,   14,   20
  242,19981223,    9,   16
  242,19981224,   50,    8
  242,19981225,   17,   19
  242,19981226,   34,   14
  242,19981227,   58,   21
  242,19981228,   42,   20
  242,19981229,   10,   14
  242,19981230,   58,    1
  242,19981231,   59,   21
  242,19990101,   50,    2
  242,19990102,   58,   16
  242,19990103,   26,   20
  242,19990104,   25,    1
  242,19990105,   24,   19
  242,19990106,   42,    9
  242,19990107,   50,    4
  242,19990108,   24,   22
  242,19990109,   84,    1
  242,19990110,   82,    1
  242,19990111,   62,   12
  242,19990112,   11,    1
  242,19990113,   30,   22
  242,19990114,   30,    6
  242,19990115,   23,    6
  242,19990116,   29,   15
  242,19990117,   50,    1
  242,19990118,   50,   23
  242,19990119,   40,    1
  242,19990120,   50,   16
  242,19990121,    8,   24
  242,19990122,    1,    1
  242,19990123,    0,    6
  242,19990124,   11,   10
  242,19990125,   13,   23
  242,19990126,   24,    6
  242,19990127,   65,   23
  242,19990128,   46,    1
  242,19990129,   70,    1
  242,19990130,   68,    1
  242,19990131,   12,    1
  242,19990201,   16,    4
  242,19990202,   11,    1
  242,19990203,   25,   16
  242,19990204,   29,   13
  242,19990205,   15,    6
  242,19990206,   50,   15
  242,19990207,   22,    1
  242,19990208,   16,   20
  242,19990209,   56,   10
  242,19990210,   20,   14
  242,19990211,   50,    3
  242,19990212,   36,   18
  242,19990213,   50,   13
  242,19990214,    6,   14
  242,19990215,    5,   19
  242,19990216,   24,   11
  242,19990217,    8,   11
  242,19990218,   11,   12
  242,19990219,   24,   18
  242,19990220,   50,    4
  242,19990221,   42,   12
  242,19990222,   50,    6
  242,19990223,   50,    6
  242,19990224,   59,   18
  242,19990225,   30,   12
  242,19990226,    2,   13
  242,19990227,    9,   24
  242,19990228,   22,   11
  242,19990301,   15,    2
  242,19990302,    3,    3
  242,19990303,   57,   18
  242,19990304,   23,    1
  242,19990305,    3,   14
  242,19990306,   35,   22
  242,19990307,   23,   10
  242,19990308,   24,    1
  242,19990309,   30,   24
  242,19990310,   62,    2
  242,19990311,   50,    2
  242,19990312,   36,   15
  242,19990313,   12,   12
  242,19990314,    7,   15
  242,19990315,   35,   15
  242,19990316,    0,    2
  242,19990317,   10,   16
  242,19990318,   10,   17
  242,19990319,   58,   20
  242,19990320,   39,    3
  242,19990321,   44,    8
  242,19990322,   22,   23
  242,19990323,   12,   20
  242,19990324,   24,   20
  242,19990325,   15,   20
  242,19990326,    2,   24
  242,19990327,   45,    4
  242,19990328,   56,    5
  242,19990329,   56,    1
  242,19990330,    2,    1
  242,19990331,    1,   17
  242,19990401,    7,   15
  242,19990402,    8,   20
  242,19990403,    4,    5
  242,19990404,    0,   13
  242,19990405,    0,   12
  242,19990406,    4,   16
  242,19990407,   59,   24
  242,19990408,   66,    6
  242,19990409,    5,    4
  242,19990410,   11,   24
  242,19990411,   61,    1
  242,19990412,   32,   19
  242,19990413,   50,   20
  242,19990414,   32,   20
  242,19990415,   50,    1
  242,19990416,   48,   15
  242,19990417,   63,   23
  242,19990418,   67,    1
  242,19990419,   80,    1
  242,19990420,   56,    1
  242,19990421,   20,   17
  242,19990422,   58,    3
  242,19990423,   50,   12
  242,19990424,   11,   15
  242,19990425,   21,   12
  242,19990426,   18,   20
  242,19990427,   50,   21
  242,19990428,   56,   24
  242,19990429,   62,   15
  242,19990430,   57,   11
  242,19990501,   63,   10
  242,19990502,   81,    1
  242,19990503,   77,    1
  242,19990504,   65,    2
  242,19990505,   67,    2
  242,19990506,    6,    1
  242,19990507,    1,   16
  242,19990508,    1,   15
  242,19990509,   50,   17
  242,19990510,   50,   17
  242,19990511,   58,   18
  242,19990512,   59,   23
  242,19990513,   61,    2
  242,19990514,   57,   13
  242,19990515,   83,    1
  242,19990516,   50,    1
  242,19990517,   68,    1
  242,19990518,   70,    1
  242,19990519,   34,    1
  242,19990520,   29,   16
  242,19990521,   15,   11
  242,19990522,   60,    3
  242,19990523,   58,   12
  242,19990524,   46,   15
  242,19990525,   60,   20
  242,19990526,   39,    1
  242,19990527,   50,   20
  242,19990528,   37,   19
  242,19990529,   60,   12
  242,19990530,   60,   17
  242,19990531,   65,   17
  242,19990601,   68,    1
  242,19990602,   15,    1
  242,19990603,   33,   17
  242,19990604,   20,    2
  242,19990605,   26,   10
  242,19990606,   62,   11
  242,19990607,   31,   17
  242,19990608,   39,    6
  242,19990609,   61,   21
  242,19990610,   60,   18
  242,19990611,   65,   20
  242,19990612,   64,    1
  242,19990613,   60,   18
  242,19990614,   50,   18
  242,19990615,   50,   16
  242,19990616,   58,   19
  242,19990617,   56,    1
  242,19990618,   70,    1
  242,19990619,   61,    1
  242,19990620,   15,   22
  242,19990621,   70,    4
  242,19990622,   70,   11
  242,19990623,   66,   14
  242,19990624,   70,   11
  242,19990625,   80,   14
  242,19990626,   69,    1
  242,19990627,   26,    1
  242,19990628,   50,    4
  242,19990629,   13,    2
  242,19990630,   15,   12
  242,19990701,   13,   12
  242,19990702,    9,   10
  242,19990703,    1,    4
  242,19990704,   57,   16
  242,19990705,   16,   18
  242,19990706,   50,   15
  242,19990707,   38,    9
  242,19990708,   45,   20
  242,19990709,   60,   23
  242,19990710,   71,    2
  242,19990711,   62,    7
  242,19990712,   56,    6
  242,19990713,   42,   21
  242,19990714,   56,   11
  242,19990715,   65,   24
  242,19990716,   61,    1
  242,19990717,    8,   15
  242,19990718,   27,   15
  242,19990719,   28,   24
  242,19990720,   57,    8
  242,19990721,   39,    3
  242,19990722,   22,   23
  242,19990723,   57,    7
  242,19990724,   47,   18
  242,19990725,   50,   23
  242,19990726,   65,    9
  242,19990727,   67,    6
  242,19990728,   65,    1
  242,19990729,   64,    7
  242,19990730,   67,   20
  242,19990731,   66,   11
  242,19990801,   71,   11
  242,19990802,   70,   19
  242,19990803,   56,    1
  242,19990804,   40,   23
  242,19990805,   25,   19
  242,19990806,   42,   12
  242,19990807,   38,   18
  242,19990808,   17,   22
  242,19990809,   57,   11
  242,19990810,   58,   14
  242,19990811,   64,   17
  242,19990812,   73,    6
  242,19990813,     ,     
  242,19990814,     ,     
  242,19990815,     ,     
  242,19990816,   68,   17
  242,19990817,   65,    1
  242,19990818,   36,   21
  242,19990819,   16,    9
  242,19990820,   12,   19
  242,19990821,   57,    5
  242,19990822,   63,   17
  242,19990823,   70,   16
  242,19990824,   69,    9
  242,19990825,   60,    3
  242,19990826,    7,   17
  242,19990827,   64,   17
  242,19990828,   25,   14
  242,19990829,   57,   23
  242,19990830,   35,   12
  242,19990831,   62,   17
  242,19990901,   19,    3
  242,19990902,   20,   17
  242,19990903,   50,   11
  242,19990904,   23,   11
  242,19990905,   36,   13
  242,19990906,   11,   18
  242,19990907,    0,   24
  242,19990908,   39,    1
  242,19990909,   22,   15
  242,19990910,   15,    1
  242,19990911,    6,   15
  242,19990912,   14,    1
  242,19990913,   11,   23
  242,19990914,   60,    4
  242,19990915,   32,   22
  242,19990916,   31,   10
  242,19990917,   64,   13
  242,19990918,   21,    1
  242,19990919,   38,   17
  242,19990920,   25,   20
  242,19990921,   65,    1
  242,19990922,   32,    1
  242,19990923,   40,   18
  242,19990924,   63,   19
  242,19990925,   50,   14
  242,19990926,   10,    9
  242,19990927,   20,    3
  242,19990928,   50,   10
  242,19990929,   13,    1
  242,19990930,   58,    5
  242,19991001,   50,    2
  242,19991002,    9,   19
  242,19991003,   24,   13
  242,19991004,   58,    5
  242,19991005,   48,    9
  242,19991006,   60,   23
  242,19991007,   18,    3
  242,19991008,   56,   16
  242,19991009,   38,   18
  242,19991010,   50,   14
  242,19991011,   62,    5
  242,19991012,   61,   10
  242,19991013,   62,   12
  242,19991014,   59,   16
  242,19991015,   71,    4
  242,19991016,   62,    9
  242,19991017,   70,    9
  242,19991018,   68,    1
  242,19991019,   65,   11
  242,19991020,   60,   15
  242,19991021,   30,    2
  242,19991022,    8,    5
  242,19991023,    0,   14
  242,19991024,   57,   13
  242,19991025,   60,    1
  242,19991026,   50,    5
  242,19991027,   56,   15
  242,19991028,   30,   10
  242,19991029,    0,    8
  242,19991030,   37,   21
  242,19991031,   56,    2
  242,19991101,   24,   11
  242,19991102,   60,   24
  242,19991103,   34,    8
  242,19991104,    1,   16
  242,19991105,   56,   20
  242,19991106,   24,    3
  242,19991107,   50,   24
  242,19991108,   22,   21
  242,19991109,   48,   13
  242,19991110,   58,   23
  242,19991111,   58,   11
  242,19991112,   11,   10
  242,19991113,   19,   20
  242,19991114,   58,   17
  242,19991115,   71,    1
  242,19991116,   45,    1
  242,19991117,   57,    3
  242,19991118,   50,    6
  242,19991119,   50,    5
  242,19991120,   57,   19
  242,19991121,   67,    2
  242,19991122,   24,    1
  242,19991123,   26,    6
  242,19991124,   18,   22
  242,19991125,   13,   21
  242,19991126,   32,   19
  242,19991127,   18,   12
  242,19991128,   33,   15
  242,19991129,   36,   21
  242,19991130,   45,    6
  242,19991201,   50,    6
  242,19991202,   50,    6
  242,19991203,   20,    5
  242,19991204,   20,   24
  242,19991205,   44,   23
  242,19991206,   16,    2
  242,19991207,   12,    6
  242,19991208,   42,    6
  242,19991209,   30,    6
  242,19991210,   57,   23
  242,19991211,   17,    3
  242,19991212,   40,   24
  242,19991213,   13,   15
  242,19991214,   40,    6
  242,19991215,   62,    4
  242,19991216,   58,    5
  242,19991217,   15,    2
  242,19991218,   48,   24
  242,19991219,   58,   16
  242,19991220,   58,    6
  242,19991221,   43,    8
  242,19991222,   57,   17
  242,19991223,   18,    9
  242,19991224,   21,   18
  242,19991225,   17,   15
  242,19991226,   31,    7
  242,19991227,    9,   14
  242,19991228,   30,    3
  242,19991229,   43,    7
  242,19991230,   41,   14
  242,19991231,    6,   24
  242,20000101,    1,   24
  242,20000102,    2,   21
  242,20000103,   20,   24
  242,20000104,    1,    1
  242,20000105,   50,    6
  242,20000106,   34,    6
  242,20000107,   40,    6
  242,20000108,   31,   14
  242,20000109,   57,   10
  242,20000110,   50,    6
  242,20000111,   35,   21
  242,20000112,   30,   16
  242,20000113,   24,    3
  242,20000114,    2,    7
  242,20000115,   12,   17
  242,20000116,   17,    1
  242,20000117,   37,    6
  242,20000118,   38,    6
  242,20000119,   44,   10
  242,20000120,   15,    6
  242,20000121,   50,    9
  242,20000122,   34,    2
  242,20000123,   45,   15
  242,20000124,   60,    4
  242,20000125,   59,    2
  242,20000126,   57,    6
  242,20000127,   43,   12
  242,20000128,   45,   19
  242,20000129,   16,   11
  242,20000130,   21,   14
  242,20000131,   33,   18
  242,20000201,   14,   12
  242,20000202,   10,   10
  242,20000203,   35,   21
  242,20000204,   29,    2
  242,20000205,    2,   19
  242,20000206,    6,    3
  242,20000207,   20,    5
  242,20000208,   32,    6
  242,20000209,   38,    1
  242,20000210,   40,    6
  242,20000211,   57,    6
  242,20000212,   44,   18
  242,20000213,   56,    6
  242,20000214,   17,    6
  242,20000215,   56,   23
  242,20000216,   27,    1
  242,20000217,   18,   14
  242,20000218,   50,    1
  242,20000219,   44,   24
  242,20000220,   63,   24
  242,20000221,   45,    1
  242,20000222,   47,   13
  242,20000223,    0,   17
  242,20000224,    3,   12
  242,20000225,   50,    6
  242,20000226,   56,   14
  242,20000227,   50,    1
  242,20000228,   32,   21
  242,20000229,   50,   10
  242,20000301,   57,   11
  242,20000302,   23,   10
  242,20000303,   25,   23
  242,20000304,    6,    1
  242,20000305,   60,   15
  242,20000306,   42,    2
  242,20000307,   32,   20
  242,20000308,   19,   12
  242,20000309,   23,   24
  242,20000310,   15,   10
  242,20000311,   15,    6
  242,20000312,   56,   14
  242,20000313,    3,    4
  242,20000314,   16,   12
  242,20000315,   32,   13
  242,20000316,   35,   19
  242,20000317,   58,    9
  242,20000318,   50,   24
  242,20000319,   59,   13
  242,20000320,    1,    1
  242,20000321,    0,   10
  242,20000322,    8,    7
  242,20000323,    0,   19
  242,20000324,     ,     
